date,000016.SH,000300.SH,000905.SH,038.CS,H11008.CSI,NH0200.NHF,Au9999
2012/10/26,1584.697,2247.907,3163.295,142.6373,152.3492,2049.68,342.49
2012/10/29,1571.525,2235.854,3158.943,142.7083,152.3756,2035.12,344.43
2012/10/30,1576.321,2239.882,3160.687,142.7921,152.3592,2033.1,344.29
2012/10/31,1587.052,2254.82,3168.097,142.7567,152.4756,2045.26,343.94
2012/11/1,1617.732,2297.884,3228.19,142.6141,152.4403,2056.42,345.69
2012/11/2,1626.607,2306.774,3249.552,142.6986,152.4146,2050.64,343.79
2012/11/5,1624.709,2301.88,3235.352,142.7801,152.4339,2026.06,338.16
2012/11/6,1619.739,2292.206,3213.26,142.8351,152.4341,2031.68,339.42
2012/11/7,1617.834,2287.505,3209.141,142.9083,152.3878,2037.48,347.18
2012/11/8,1591.615,2245.405,3129.568,142.9528,152.4086,2017.62,345.49
2012/11/9,1591.852,2240.924,3116.978,143.0183,152.4418,2030.73,348.32
2012/11/12,1600.878,2251.848,3136.308,143.0596,152.4813,2029.93,348.24
2012/11/13,1575.259,2212.44,3072.121,143.1457,152.5093,2022.13,346.01
2012/11/14,1581.946,2223.11,3081.254,143.2375,152.5595,2033.61,346.29
2012/11/15,1563.698,2193.623,3026.844,143.2769,152.4804,2036.93,345.76
2012/11/16,1551.558,2177.24,3009.153,143.4142,152.6363,2034.13,344.11
2012/11/19,1550.891,2174.985,3016.159,143.5779,152.7654,2032.85,346.19
2012/11/20,1540.488,2164.881,3004.183,143.5548,152.7691,2034.91,347.67
2012/11/21,1562.974,2194.896,3035.282,143.4964,152.7756,2034.82,345.6
2012/11/22,1554.754,2177.546,2995.093,143.4087,152.7257,2037.21,346.8
2012/11/23,1568.753,2192.676,3005.459,143.3919,152.7477,2040.73,346.77
2012/11/26,1563.198,2175.599,2970.323,143.365,152.7471,2037.55,350.14
2012/11/27,1552.92,2150.638,2864.169,143.3341,152.7641,2029.25,349.98
2012/11/28,1542.074,2129.161,2800.537,143.3144,152.7779,2021.26,347.72
2012/11/29,1532.921,2115.676,2774.176,143.3684,152.7332,2015.34,344.37
2012/11/30,1547.759,2139.661,2816.624,143.3454,152.7532,2036.38,346.02
2012/12/3,1532.176,2108.85,2749.134,143.3464,152.7815,2059.01,344.24
2012/12/4,1545.954,2131.473,2783.412,143.2858,152.7613,2055.54,341.27
2012/12/5,1601.736,2207.878,2886.186,143.226,152.7546,2075.55,341.5
2012/12/6,1600.415,2203.602,2884.348,143.2199,152.7396,2065.84,338.99
2012/12/7,1634.919,2246.757,2950.193,143.1971,152.7466,2079.83,341.4
2012/12/10,1653.284,2271.046,3002.231,143.2064,152.7707,2103.4,342.62
2012/12/11,1645.009,2258.5,2982.027,143.2523,152.8023,2093.45,343.82
2012/12/12,1657.128,2267.767,2982.885,143.2692,152.8238,2102.24,344.45
2012/12/13,1635.626,2242.635,2943.276,143.2932,152.8526,2089.33,341.48
2012/12/14,1728.061,2355.865,3066.231,143.2454,152.8719,2116.64,341.74
2012/12/17,1738.852,2366.7,3091.875,143.2702,152.9064,2133.66,339.5
2012/12/18,1744.854,2368.12,3086.584,143.2878,152.9606,2129.77,342
2012/12/19,1744.018,2371.109,3099.092,143.2526,152.9587,2127.22,336.96
2012/12/20,1751.936,2384.816,3108.86,143.2107,152.9375,2107.52,335.64
2012/12/21,1737.989,2372.002,3101.074,143.2325,152.9027,2106.79,330.62
2012/12/24,1746.438,2381.217,3117.698,143.2809,152.8582,2111.17,334.01
2012/12/25,1798.882,2448.395,3189.088,143.3206,152.8934,2130.51,333.4
2012/12/26,1800.564,2457.619,3228.675,143.3597,152.9028,2136.5,333.27
2012/12/27,1786.779,2444.594,3199.481,143.491,152.9432,2150.72,333.08
2012/12/28,1817.852,2480.049,3235.195,143.5657,152.9898,2164.01,332.84
2012/12/31,1857.68,2522.952,3275.86,143.6306,153.1696,2189.68,334.5
2013/1/4,1870.5,2524.409,3258.251,143.474,153.2245,2194.48,331.47
2013/1/7,1880.262,2535.985,3288.369,143.6266,153.3537,2187.5,333.5
2013/1/8,1857.688,2525.33,3327.04,143.7053,153.4188,2189.03,331.58
2013/1/9,1855.342,2526.126,3334.987,143.7699,153.4951,2181.57,333.98
2013/1/10,1855.487,2530.569,3356.35,143.6709,153.5838,2191.44,333.7
2013/1/11,1818.984,2483.23,3271.179,143.5927,153.6285,2160.79,335.93
2013/1/14,1893.1,2577.725,3384.745,143.6211,153.6916,2180.94,335.92
2013/1/15,1900.051,2595.856,3450.682,143.6581,153.7271,2155.85,337.49
2013/1/16,1877,2577.092,3450.56,143.6641,153.7299,2153.34,337.7
2013/1/17,1854.936,2552.758,3408.022,143.7232,153.7712,2158.24,337.4
2013/1/18,1886.794,2595.439,3464.645,143.8406,153.869,2187.82,339.21
2013/1/21,1898.438,2610.898,3491.122,143.9186,153.9543,2176.65,339.35
2013/1/22,1898.502,2596.898,3435.434,143.936,154.0501,2190.93,339.83
2013/1/23,1910.135,2607.456,3441.745,143.9347,154.0805,2197.71,339.8
2013/1/24,1900.176,2582.755,3369.732,143.8673,154.1309,2183.55,337.39
2013/1/25,1886.454,2571.674,3364.061,143.8808,154.1603,2192.64,336.18
2013/1/28,1957.395,2651.863,3449.794,143.8124,154.3,2192.45,334.62
2013/1/29,1982.623,2675.866,3482.519,143.8,154.3146,2204.66,335.33
2013/1/30,1989.315,2688.711,3500.578,143.8142,154.3178,2219.77,336
2013/1/31,1993.252,2686.882,3479.638,143.8321,154.3905,2231.51,336.8
2013/2/1,2055.724,2743.324,3507.709,143.8923,154.484,2238.24,335.04
2013/2/4,2065.394,2748.028,3484.362,143.9366,154.6045,2259.56,336.74
2013/2/5,2068.952,2771.675,3520.646,144.008,154.7064,2246.52,337.1
2013/2/6,2078.494,2775.844,3544.385,144.0239,154.7006,2240.74,337.16
2013/2/7,2048.575,2759.87,3557.667,144.0442,154.8985,2235.4,337.3
2013/2/8,2042.422,2771.725,3608.589,144.108,154.9912,2233.03,336.75
2013/2/18,2014.577,2737.471,3627.776,144.2113,155.1478,2202.46,327.25
2013/2/19,1981.074,2685.606,3561.357,144.2088,155.1839,2200.61,326.79
2013/2/20,1978.303,2702.635,3635.375,144.36,155.3337,2196.36,326
2013/2/21,1897.896,2610.549,3560.317,144.3672,155.4089,2149.27,319.04
2013/2/22,1883.475,2596.604,3548.358,144.3214,155.5139,2140.34,323.48
2013/2/25,1890.765,2604.96,3587.587,144.2673,155.5728,2126.63,323.55
2013/2/26,1865.129,2567.595,3533.204,144.2363,155.6732,2102.79,323.99
2013/2/27,1889.476,2594.677,3535.896,144.2863,155.562,2119.29,326.71
2013/2/28,1956.606,2673.327,3608.199,144.261,155.6073,2135.66,323.99
2013/3/1,1944.423,2668.836,3648.422,144.2976,155.646,2100.99,320.7
2013/3/4,1841.624,2545.715,3518.717,144.4316,155.747,2072.15,320.2
2013/3/5,1916.709,2622.807,3597.922,144.4634,155.7175,2094.52,320.56
2013/3/6,1933.699,2650.202,3653.934,144.4704,155.7831,2087.25,319.03
2013/3/7,1902.374,2619.479,3609.64,144.4565,155.7829,2073.57,319
2013/3/8,1901.481,2606.927,3570.38,144.4542,155.826,2078.1,318.35
2013/3/11,1879.818,2592.372,3571.105,144.4461,155.8836,2067.8,319.5
2013/3/12,1854.618,2555.615,3481.175,144.4663,155.9158,2046.77,319.49
2013/3/13,1835.612,2527.486,3449.35,144.487,155.9795,2040.18,320.9
2013/3/14,1838.358,2534.273,3464.854,144.4782,155.9702,2024.22,319.41
2013/3/15,1841.32,2539.873,3471.214,144.4692,155.9386,2049.18,320.08
2013/3/18,1811.239,2502.493,3427.12,144.4906,155.9965,2003.25,321.19
2013/3/19,1830.959,2525.097,3438.072,144.5229,155.9783,2010.69,321.82
2013/3/20,1905.765,2610.174,3527.772,144.5939,155.9058,2024.52,322.93
2013/3/21,1902.295,2614.988,3565.02,144.5672,155.848,2034.96,322.23
2013/3/22,1904.462,2618.308,3579.92,144.5843,155.8858,2023.4,322.7
2013/3/25,1901.932,2613.097,3568.523,144.6472,155.9197,2031.22,322.15
2013/3/26,1861.259,2575.05,3543.812,144.6722,155.985,2019.14,321.05
2013/3/27,1868.44,2583.53,3552.257,144.7159,156.0442,2011.83,319.25
2013/3/28,1791.643,2499.302,3448.977,144.8005,156.1137,1987.31,321.11
2013/3/29,1793.194,2495.083,3447.285,144.8508,156.2636,1979.19,320.23
2013/4/1,1784.071,2493.187,3470.96,145.0057,156.4331,1941.88,319.87
2013/4/2,1783.217,2486.391,3428.5,145.1998,156.5785,1966.33,320.18
2013/4/3,1789.666,2483.547,3397.232,145.3059,156.7937,1958.76,314.15
2013/4/8,1773.103,2472.299,3411.13,145.3991,157.0255,1978.94,316.69
2013/4/9,1788.633,2489.43,3444.371,145.5105,157.1486,1984.45,315.4
2013/4/10,1787.928,2485.309,3437.267,145.6108,157.1929,1987.86,316.99
2013/4/11,1784.128,2477.876,3423.217,145.5542,157.2503,1973.42,311.87
2013/4/12,1774.505,2462.112,3394.517,145.6051,157.3263,1974,311.82
2013/4/15,1759.802,2436.818,3346.851,145.7805,157.5004,1911.58,289.9
2013/4/16,1772.643,2459.592,3383.081,146.0614,157.6426,1900.94,274.76
2013/4/17,1761.617,2458.473,3412.416,145.9707,157.6867,1873.41,276.5
2013/4/18,1768.15,2464.851,3423.012,145.8025,157.5603,1837.32,275.91
2013/4/19,1827.983,2533.827,3495.242,145.7548,157.4525,1865.06,285.5
2013/4/22,1823.947,2530.67,3511.624,145.6416,157.3562,1825.82,288.49
2013/4/23,1760.677,2449.471,3416.449,145.8341,157.1253,1814.26,283.91
2013/4/24,1793.885,2495.579,3484.568,145.9189,157.2201,1849.55,290.79
2013/4/25,1778.294,2467.875,3431.401,146.0052,157.3298,1863.32,293.2
2013/4/26,1766.037,2447.306,3367.766,146.0789,157.4506,1860.05,296.5
2013/5/2,1763.05,2449.639,3383.398,146.31,157.6388,1826.32,294.58
2013/5/3,1795.489,2492.912,3448.64,146.3487,157.8059,1862.18,296.8
2013/5/6,1816.598,2525.983,3514.457,146.2687,157.9232,1894.04,299.6
2013/5/7,1817.925,2529.938,3521.477,146.4096,158.0383,1880.9,294
2013/5/8,1824.377,2542.798,3553.848,146.326,158,1913.79,294.52
2013/5/9,1807.862,2527.794,3555.769,146.3527,158.078,1902.35,296.79
2013/5/10,1819.117,2540.836,3577.327,146.4266,158.1764,1924.07,296.17
2013/5/13,1810.724,2530.768,3590.758,146.4575,158.298,1920.37,293.64
2013/5/14,1785.575,2493.338,3549.303,146.462,158.3969,1905.2,291.84
2013/5/15,1789.431,2506.925,3597.106,146.4732,158.4532,1873.05,285.6
2013/5/16,1821.453,2552.709,3635.755,146.4828,158.4569,1875.76,280.94
2013/5/17,1843.809,2592.048,3691.399,146.5492,158.4651,1909.99,277.96
2013/5/20,1861.252,2609.607,3737.748,146.5905,158.4828,1901.9,276.44
2013/5/21,1851.084,2614.853,3787.059,146.6415,158.4826,1914.69,282.64
2013/5/22,1858.198,2618.034,3755.874,146.7126,158.499,1918.83,281.56
2013/5/23,1823.737,2582.849,3724.229,146.7441,158.5894,1874.59,278
2013/5/24,1829.141,2597.228,3782.071,146.7694,158.6175,1886.1,279.2
2013/5/27,1827.263,2599.587,3820.427,146.8271,158.6977,1865.15,280.85
2013/5/28,1870.094,2644.359,3827.782,146.8641,158.7608,1867.48,279.14
2013/5/29,1861.702,2642.561,3856.319,146.7766,158.6888,1848.75,277.96
2013/5/30,1855.456,2634.323,3865.134,146.7771,158.7106,1853.88,280.85
2013/5/31,1841.366,2606.426,3841.218,146.7588,158.7216,1852.09,281.5
2013/6/3,1838.64,2602.623,3814.51,146.7144,158.7944,1870.73,277.64
2013/6/4,1819.503,2565.666,3739.724,146.6627,158.7323,1874.76,279.55
2013/6/5,1806.821,2560.539,3755.148,146.6277,158.7814,1877.97,278.5
2013/6/6,1784.702,2527.845,3688.736,146.5797,158.7007,1844.77,277.5
2013/6/7,1760.224,2484.16,3616.21,146.4589,158.6184,1851.44,281.09
2013/6/13,1700.802,2399.937,3515.05,146.6334,158.5994,1821.19,277.99
2013/6/14,1704.147,2416.771,3584.978,146.5278,158.5001,1827.51,277.35
2013/6/17,1692.476,2403.839,3593.371,146.4928,158.4956,1840.92,277.13
2013/6/18,1704.222,2418.745,3605.758,146.4067,158.4119,1835.54,275.64
2013/6/19,1687.613,2400.765,3583.298,145.9218,158.1939,1841.96,274.25
2013/6/20,1631.554,2321.466,3465.004,144.8309,157.9037,1804.19,266.48
2013/6/21,1633.164,2317.394,3446.483,145.167,157.6242,1800.24,262.47
2013/6/24,1525.166,2171.21,3232.962,145.2752,157.3291,1758.51,260.16
2013/6/25,1526.803,2165.421,3219.134,145.4228,157.4528,1777.74,258.91
2013/6/26,1509.682,2168.297,3285.818,146.0528,157.5329,1756.83,251.59
2013/6/27,1512.204,2160.735,3233.222,146.2551,157.9706,1774.25,250.07
2013/6/28,1552.383,2200.639,3235.978,146.4421,158.1752,1772.92,243.5
2013/7/1,1549.374,2213.317,3304.591,146.4446,158.4661,1788.37,254.1
2013/7/2,1541.341,2221.984,3359.053,146.4972,158.5476,1799.67,256.6
2013/7/3,1522.911,2203.828,3364.184,146.5279,158.7029,1802.14,252
2013/7/4,1535.321,2221.979,3390.488,146.6097,158.9224,1803.18,255.25
2013/7/5,1542.049,2226.849,3371.529,146.6356,159.0488,1791.52,252.99
2013/7/8,1506.727,2163.619,3240.477,146.5402,159.0627,1769.58,251.15
2013/7/9,1505.299,2162.669,3259.911,146.4911,159.0753,1771.06,253.8
2013/7/10,1546.743,2224.065,3361.395,146.1466,158.9699,1779.77,252.69
2013/7/11,1635.66,2326.688,3455.884,146.01,158.9058,1819.09,259.37
2013/7/12,1587.589,2275.373,3425.135,145.8729,158.6478,1796.14,257.59
2013/7/15,1604.662,2307.297,3493.441,145.8712,158.724,1794.6,259.7
2013/7/16,1606.341,2317.848,3536.313,145.7944,158.6623,1803.9,259.1
2013/7/17,1582.141,2282.836,3485.074,145.558,158.5017,1816.66,259.2
2013/7/18,1549.348,2245.328,3481.201,145.5023,158.4273,1818.33,256.42
2013/7/19,1511.4,2190.478,3394.306,145.4339,158.1336,1823.55,259.39
2013/7/22,1514.052,2202.189,3461.281,145.1915,157.9721,1836.47,264.59
2013/7/23,1555.837,2265.845,3544.966,144.939,157.7401,1832.43,267.17
2013/7/24,1532.353,2249.151,3566.282,144.6445,157.5004,1839.65,268.73
2013/7/25,1529.299,2237.683,3498.242,145.0682,157.4886,1836.7,264.9
2013/7/26,1521.612,2224.008,3494.159,145.1441,157.6365,1821.14,266.5
2013/7/29,1484.21,2175.97,3426.593,145.0847,157.6671,1794.27,264.31
2013/7/30,1500.938,2189.388,3411.219,145.1305,157.7438,1790.4,264.1
2013/7/31,1504.167,2193.021,3430.743,145.21,157.8397,1805.6,265.76
2013/8/1,1537.81,2245.364,3521.152,145.3192,158.1425,1822.11,264.39
2013/8/2,1536.505,2247.263,3533.609,145.3854,158.4938,1824.61,258.27
2013/8/5,1554.188,2278.329,3592.538,145.3578,158.5124,1834.39,263.5
2013/8/6,1556.297,2293.641,3631.124,145.3142,158.3607,1836.11,259.89
2013/8/7,1551.155,2280.623,3596.318,145.0479,158.2096,1832.95,257.11
2013/8/8,1544.624,2276.782,3605.85,144.6672,158.0184,1868.38,259.02
2013/8/9,1553.044,2286.01,3618.744,144.5212,157.8817,1877.18,262.2
2013/8/12,1610.265,2352.794,3676.195,144.3642,157.7728,1907.51,266.76
2013/8/13,1619.743,2359.068,3695.552,143.8518,157.6145,1918.37,267.96
2013/8/14,1610.218,2349.08,3681.082,143.5286,157.3615,1907.21,264.75
2013/8/15,1595.152,2321.576,3631.321,143.4714,157.2876,1906.85,267.23
2013/8/16,1592.794,2304.144,3554.348,143.4839,157.0876,1922.25,271.89
2013/8/19,1608.865,2331.43,3609.028,143.1752,157.0999,1920.43,273.59
2013/8/20,1594.54,2312.465,3599.637,142.7926,156.9463,1902.9,270.66
2013/8/21,1588.081,2308.589,3627.501,142.9724,156.9214,1907.84,272.23
2013/8/22,1582.618,2303.932,3636.469,142.9961,157.0749,1914.92,271.79
2013/8/23,1566.293,2286.929,3627.97,143.281,157.1831,1930.08,273.19
2013/8/26,1601.379,2335.616,3703.593,143.5087,157.3911,1950,277.69
2013/8/27,1602.002,2340.881,3732.098,143.4705,157.5942,1947.06,278.32
2013/8/28,1592.869,2328.056,3703.92,143.1961,157.5188,1918.13,282.27
2013/8/29,1588.153,2318.311,3701.083,143.161,157.4666,1914.69,280
2013/8/30,1589.777,2313.91,3664.148,143.1928,157.4793,1905.32,277.6
2013/9/2,1591.934,2320.344,3689.959,143.1773,157.449,1938.86,277
2013/9/3,1614.537,2354.502,3744.871,143.1697,157.4725,1930.33,276.39
2013/9/4,1613.537,2350.699,3755.239,143.014,157.4221,1918.84,279.18
2013/9/5,1609.604,2341.735,3762.569,143.0394,157.4132,1918.36,275.66
2013/9/6,1625.854,2357.782,3792.832,143.107,157.4085,1919.21,273.28
2013/9/9,1713.385,2440.609,3831.927,143.0373,157.5048,1932.17,276.16
2013/9/10,1737.581,2474.894,3870.923,142.8856,157.4342,1917.51,273.8
2013/9/11,1741.318,2482.889,3834.258,142.6043,157.3877,1919.08,272.38
2013/9/12,1772.664,2507.455,3845.068,142.5854,157.3192,1898.85,268.09
2013/9/13,1749.244,2488.902,3849.82,142.397,157.3981,1892.61,262.78
2013/9/16,1738.248,2478.39,3854.207,142.3339,157.4393,1882.37,263.76
2013/9/17,1698.629,2427.322,3786.292,142.3937,157.4512,1889.54,262
2013/9/18,1700.587,2432.51,3822.123,142.3252,157.4797,1899.59,259.02
2013/9/23,1713.084,2472.288,3899.625,142.6728,157.7124,1909.86,263.39
2013/9/24,1673.558,2443.885,3903.518,142.5733,157.6158,1898.46,262.45
2013/9/25,1661.607,2429.03,3889.221,142.6765,157.661,1898.98,262.2
2013/9/26,1632.695,2384.443,3808.216,142.9303,157.7822,1904.3,264.57
2013/9/27,1639.152,2394.971,3822.758,142.8803,157.8145,1893.02,263.58
2013/9/30,1643.055,2409.037,3872.893,142.917,157.8118,1890.45,265.65
2013/10/8,1659.713,2441.811,3938.068,143.0853,158.054,1900.82,263.2
2013/10/9,1668.476,2453.583,3981.058,142.9605,158.0898,1894.26,262.1
2013/10/10,1637.933,2429.317,3959.63,143.0653,158.0789,1888.51,259.8
2013/10/11,1669.268,2468.508,4026.916,143.0618,158.1053,1900.63,257.77
2013/10/14,1662.168,2472.542,4068.32,142.866,158.1352,1924.72,255.25
2013/10/15,1656.259,2467.517,4074.083,142.7716,158.1595,1916.86,253.36
2013/10/16,1634.223,2421.371,3963.212,142.6502,158.0567,1905.97,255.01
2013/10/17,1627.177,2413.33,3956.965,142.666,158.0377,1890.32,254.02
2013/10/18,1636.8,2426.054,3970.641,142.5836,158.0143,1898.3,260.13
2013/10/21,1657.583,2471.322,4069.033,142.5456,158.0234,1906.53,260.76
2013/10/22,1640.066,2445.891,4026.516,142.4296,157.9811,1896.53,259.5
2013/10/23,1638.499,2418.491,3924.219,142.37,158.0638,1886.72,262.49
2013/10/24,1621.605,2400.511,3898.156,142.1312,157.8416,1879.63,262.67
2013/10/25,1611.519,2368.559,3821.779,142.0289,157.4921,1852.73,262.86
2013/10/28,1610.686,2365.954,3808.703,142.0536,157.4462,1858.93,264.13
2013/10/29,1633.721,2372.053,3703.86,141.8865,157.3362,1864.35,264.2
2013/10/30,1653.417,2407.471,3764.453,141.8104,157.2351,1876.69,263.92
2013/10/31,1631.047,2373.718,3713.829,142.0324,157.3439,1862.2,262.25
2013/11/1,1644.752,2384.96,3702.445,142.2562,157.4808,1874.32,260.69
2013/11/4,1638.512,2380.454,3728.188,142.2125,157.4905,1862.84,258.41
2013/11/5,1633.662,2383.769,3777.404,142.0066,157.4357,1857.51,258.75
2013/11/6,1614.214,2353.568,3737.106,141.7948,157.3037,1851.74,258.11
2013/11/7,1610.584,2340.552,3685.04,141.3257,157.183,1857.86,259.01
2013/11/8,1587.44,2307.945,3629.94,141.1415,156.9938,1849.68,257.52
2013/11/11,1591.139,2315.889,3645.84,140.3639,156.7248,1852.04,253.29
2013/11/12,1610.777,2340,3680.536,140.4171,156.5191,1850.21,251.96
2013/11/13,1569.245,2288.116,3611.76,140.008,156.3313,1841.63,250.98
2013/11/14,1572.729,2304.501,3659.83,139.7898,156.1541,1840.29,253
2013/11/15,1604.823,2350.734,3736.452,139.1286,155.7144,1829.35,253
2013/11/18,1675.159,2428.903,3827.882,138.7833,155.5352,1834.16,253.06
2013/11/19,1659.53,2412.163,3840.365,138.5353,155.2176,1837.24,250.9
2013/11/20,1663.759,2424.85,3878.584,138.2699,155.0138,1849.51,251.21
2013/11/21,1648.086,2409.989,3865.41,138.4341,154.8529,1840.01,246.17
2013/11/22,1642.496,2397.962,3842.756,138.7783,154.8986,1841.84,245.67
2013/11/25,1633.782,2388.629,3839.602,138.8161,155.0282,1838.54,243.32
2013/11/26,1630.94,2387.416,3845.676,138.9138,155.1974,1847.53,247.32
2013/11/27,1648.789,2414.481,3889.755,139.3518,155.0918,1845.2,245.93
2013/11/28,1664.625,2439.53,3922.666,139.9459,155.1774,1849.55,244.6
2013/11/29,1661.409,2438.944,3946.383,140.5427,155.2691,1859.29,244.71
2013/12/2,1678.867,2418.788,3770.865,139.9453,155.3284,1865.03,245.8
2013/12/3,1681.509,2442.784,3859.955,140.1689,155.3324,1859.2,242.18
2013/12/4,1699.176,2475.135,3932.998,140.2342,155.5389,1867.28,240.89
2013/12/5,1692.38,2468.197,3928.724,139.8235,155.5084,1863.05,243.51
2013/12/6,1675.255,2452.287,3918.783,139.6644,155.4722,1869.07,243.5
2013/12/9,1669.872,2450.872,3947.704,139.451,155.5384,1877.94,243.99
2013/12/10,1670.553,2453.322,3950.486,139.0108,155.449,1878.97,244.96
2013/12/11,1639.182,2412.763,3906.78,138.8872,155.4147,1875.19,246.71
2013/12/12,1631.914,2410.015,3916.962,139.128,155.553,1887.74,246
2013/12/13,1626.41,2406.639,3925.434,139.5551,155.695,1865.98,242.08
2013/12/16,1602.455,2367.923,3857.715,139.4947,155.7489,1864.71,242.75
2013/12/17,1597.265,2356.376,3834.027,139.4424,155.6228,1857.53,245.55
2013/12/18,1598.678,2357.226,3834.045,139.3278,155.5837,1849.44,243.06
2013/12/19,1580.113,2332.41,3795.023,139.1319,155.4783,1843.4,241
2013/12/20,1537.413,2278.136,3747.002,139.1361,155.3302,1838.88,236.37
2013/12/23,1541.265,2284.602,3742.738,139.1749,155.3486,1826.73,238.77
2013/12/24,1539.599,2288.248,3768.703,139.3793,155.3246,1826.2,237.62
2013/12/25,1547.359,2305.11,3808.453,139.3824,155.3805,1835.95,238.99
2013/12/26,1524.883,2265.334,3743.132,139.4647,155.3726,1831.43,239.29
2013/12/27,1550.221,2303.478,3800.774,139.5069,155.3482,1835.87,240.5
2013/12/30,1547.919,2299.458,3813.003,139.5676,155.433,1826.52,238.77
2013/12/31,1574.781,2330.026,3829.096,139.5265,155.4848,1815.64,236.46
2014/1/2,1561.099,2321.978,3847.879,139.3753,155.4138,1818.54,242.3
2014/1/3,1536.067,2290.779,3816.316,139.2041,155.3212,1790.62,243.8
2014/1/6,1512.93,2238.637,3710.898,139.1259,155.3895,1775.8,245.39
2014/1/7,1510.654,2238.001,3733.662,139.217,155.4724,1761.64,245.79
2014/1/8,1515.333,2241.911,3738.205,139.4991,155.5494,1762.2,241.95
2014/1/9,1503.881,2222.221,3696.023,139.6104,155.6102,1751.51,241.82
2014/1/10,1498.268,2204.851,3628.634,139.6564,155.6557,1757.17,243
2014/1/13,1494.613,2193.679,3612.02,139.6871,155.7161,1743.27,246.5
2014/1/14,1499.285,2212.846,3683.534,139.6908,155.7042,1760.1,246.34
2014/1/15,1488.509,2208.941,3708.142,139.9036,155.7215,1755.2,244.16
2014/1/16,1493.094,2211.844,3714.314,139.8783,155.7507,1758.96,244.49
2014/1/17,1475.671,2178.488,3671.915,139.8799,155.7851,1754.04,245.4
2014/1/20,1464.842,2165.993,3644.125,139.9177,156.0717,1752.41,246.82
2014/1/21,1478.884,2187.41,3700.108,140.3507,156.0983,1735.66,245.8
2014/1/22,1514.121,2243.796,3799.042,140.7632,156.1503,1739.59,243.87
2014/1/23,1499.031,2231.889,3825.486,140.8691,156.2005,1743.49,243.27
2014/1/24,1502.065,2245.678,3882.668,140.7815,156.2449,1746.52,246.89
2014/1/27,1478.865,2215.919,3881.947,141.1898,156.3309,1727.2,247.78
2014/1/28,1487.803,2219.855,3873.81,141.156,156.6778,1712.59,245.9
2014/1/29,1494.49,2227.781,3908.45,141.1482,156.7189,1718.26,245.94
2014/1/30,1477.345,2202.45,3885.416,141.1531,156.7395,1712.8,246.37
2014/2/7,1475.343,2212.483,3957.671,141.5409,157.2024,1702.77,248.29
2014/2/10,1505.834,2267.534,4074.63,141.5774,157.2975,1718.81,250.39
