代码,名称,净资产,少数股权,资产负债率%%,流动资产,固定资产,无形资产,流动负债,公积金,存货,应收帐款,营业收入,营业成本
300176,鸿特精密,57091.98,0,71,85446.63,79989.43,4124.33,113321.21,31930.75,26978.05,35365.9,68868.17,54469.9
300177,中海达,155613.27,9993.62,10,142769,17553.96,6946.03,16934.92,74707.68,26083.42,32374.85,25848.14,15399.67
300178,腾邦国际,128885.52,5258.91,54.32,226028.52,18049.99,16656.57,158871.23,25830.9,0,42608.1,39411.17,17530.4
300179,四方达,71662.93,615.35,12.73,54409.78,16562.4,3057.08,7447.8,5429.91,8756.92,9829.86,9536.25,5188
300180,华峰超纤,149116.69,0,19.34,62236.69,67335.95,32405.3,15251.09,54207.73,20384.57,14141.36,57944.5,40911.69
300181,佐力药业,126348.36,7108.87,18.02,100256.43,45358.55,4121.39,22615.73,41321,9172.55,21725.98,32889.55,8642.8
300182,捷成股份,175547.2,2879.36,26.85,178373.77,15672.49,4522.06,65478.82,63450.23,25867.43,81613.5,63883.4,43251.78
300183,东软载波,192045.31,989.77,10.28,193063.59,1140.71,3723.78,20353.21,70312.21,9077.07,24084.52,32908.18,15809.12
300184,力源信息,63059.01,4130.31,27.05,53097.38,16229.29,5234.87,24664.86,19031.4,22440.67,19589.85,43992.5,37175.5
300185,通裕重工,350512.28,15732.62,52.6,346494.13,239686.77,46604.6,312469.78,215378.27,127973.3,95717.59,114093.27,90051.15
300186,大华农,205992.38,6957.27,9.05,152373.55,52586.03,8331.96,19311.46,116071.92,29472.86,27749.68,57094.76,32601.96
300187,永清环保,92529.67,326.38,39.61,105611.15,14685.24,1410.47,60856.19,46635.96,44680.19,21549.36,35251.68,28277.69
300188,美亚柏科,100304.63,2492.98,16.98,76104.28,23815.75,4631.5,18931.77,21855.57,23849.1,18335.82,19983.32,6887.65
300189,神农大丰,124499.88,9565.71,13.77,74535.32,31679.51,20932.06,13335.95,72640.71,30981.85,12041.5,20507.95,15313.07
300190,维尔利,151029.94,1470.54,39.13,138445.25,21523.32,48744.1,80386.18,92155.78,53810.86,31409.45,40305.64,26173.6
300191,潜能恒信,120814.96,205.36,2.05,99085.4,16712.1,5807.87,1221.02,55003.83,5.79,13628.07,2549.12,1738.04
300192,科斯伍德,65567.1,0,18.29,46443.18,24287.28,2887.9,14676.77,20063.38,7054.43,12833.5,23860.82,19082.34
300193,佳士科技,201487.27,297.81,9.05,174106.16,40077.42,2957.37,18409.95,151643.47,18632.78,15924.5,29682.27,19951.61
300194,福安药业,210027.3,95.9,15.13,113572.6,74142.96,18509.75,29480.88,150141.2,28880.1,15531.42,29603.1,18339.15
300195,长荣股份,228076.84,30727.35,12.05,149171.2,61838.96,15398.2,30735.77,146472.38,30484.3,47184.9,47351.76,27089.83
300196,长海股份,117180.7,21278.81,39.62,80149.55,117148.51,16159.27,79509.82,45688.05,13472.94,33470.7,67074.52,47493.44
300197,铁汉生态,307106.94,2029.18,49.56,399525.44,32024.47,161.91,219789.7,163097.73,157888.38,13325.8,110227.07,78499.28
300198,纳川股份,112938.11,7920.68,37.22,115150.47,28263.89,3239.87,61613.1,36081.28,18751.47,59738.78,52131.35,42454.44
300199,翰宇药业,240988.66,0,21,72483.61,73921.36,29590.15,15439.62,99595.53,11058.38,32882.73,26541.77,5756.5
300200,高盟新材,74244.06,0,7.78,57627.76,15786.57,1708.01,5192.87,41798.75,7796.47,17448.45,23219.74,15977.23
300201,海伦哲,72917.86,977.3,41.05,75736.3,21659.2,18235.97,47476.1,24633.9,28792.7,29865.05,26208.36,20083.1
300202,聚龙股份,138633.59,264.81,15.01,127251.92,26735.74,2913.38,23868.61,9757.1,18795.05,66539.4,27263.66,11237.1
300203,聚光科技,214896.95,4813.08,28.08,191916.13,20748.15,8796.7,63232.16,92331.4,44563.8,94934.77,65123.18,34302.56
300204,舒泰神,155162.66,0,14.74,147909.17,23168.32,6214.5,22802.42,63781.03,2638.03,21206.85,55904.3,3262.08
300205,天喻信息,110856.47,0,39.11,151301.27,14102.22,5117.7,68336.81,40045.6,47654.4,72225.4,68506.15,47315.34
300206,理邦仪器,114823.38,-25.11,14.34,99917.63,4480.35,5503.05,9023.78,80016.46,9630.51,4784.9,26294.85,12430.37
300207,欣旺达,155877.42,11594.83,64.06,338485.31,41199.15,10251.55,243218.84,45525.85,82132.11,112522.26,268979.69,231520.05
300208,恒顺众昇,103201.68,658.95,46.28,98965.15,23112.4,35654.35,58546.9,34577.28,5454.8,37310.78,63083.73,32354.73
300209,天泽信息,90890.11,1864.23,7.96,66902.81,10634.33,3924.34,7951.08,53353.98,2804.03,15240.57,12403.58,6552.95
300210,森远股份,88310.68,0,37.93,82388.86,17341.42,8213.23,43102.8,19482.89,17783.35,40744.23,18706.25,10810.05
300211,亿通科技,49302.51,0,13.32,32200.25,14559.82,1890.95,7540.72,18074.14,3395.4,15487.37,10323.37,7615.12
300212,易华录,99706.7,13493.69,69.62,291609.06,13886.3,17948.97,230813.25,23560.25,238416.55,33424.76,75375.6,50017.3
300213,佳讯飞鸿,92269.06,6803.91,37.47,105972.47,15167.32,8947.66,53779.46,35363.05,13080.24,58119.6,47520.2,33011.01
300214,日科化学,126139.6,397.07,17.05,92662.13,52038.17,5997.41,25457.65,44779.68,13289.32,29732.05,73138.25,60398.65
300215,电科院,127437.45,0,63.33,51429.62,110850.52,5864.21,117905.47,24573.65,132.3,952.78,14967.5,9399.33
300216,千山药机,96425.15,5498.28,60.06,140860.02,40824.28,21782.71,146725.23,21559.43,30578.44,53001.61,22426.03,9060.12
300217,东方电热,118083.02,4991.53,29.18,119938.4,28360.66,9504.46,46294.55,33278.53,28235.15,32926.6,48482.92,37332.4
300218,安利股份,94867.74,5161.35,44.03,66028.35,86280.93,4100.39,69768.11,37089.37,22488.21,11399.12,64630.5,50246.28
300219,鸿利光电,96875.1,2231.01,43.11,84789.43,51657.45,8256.7,60185.9,40492.01,20954.77,32352.73,69348.28,50788.71
300220,金运激光,29867,2854.35,24,24999.7,9501.51,788.89,4368.3,8281.74,11930.88,4312.01,9287.75,5877.31
300221,银禧科技,73155.68,1219.68,43.42,83286.99,35410.03,4340.41,52332.34,12405.21,21344.85,37931.17,54437.36,44513.98
300222,科大智能,133527.17,0,28.41,115799.22,17807.53,3850.4,34805.48,90788.42,23536.75,33711,40137.87,22814.59
300223,北京君正,105783.47,99.83,0.79,86793.88,7161.28,3099.42,606.62,73341.71,5312.03,408.45,3089.93,1371.07
300224,正海磁材,203117.91,6469.83,26.81,195454.02,45020.12,9456.99,71988.77,91484.17,32829.26,45839.07,62039.46,43475.05
300225,金力泰,79656.56,2813.98,18.1,60110.7,34575.09,3654.71,16503.78,2514.41,12062.25,21125.03,32671.3,23123.3
300226,上海钢联,21861.51,26634.95,81.41,225335.72,22685.52,2333.87,201358.52,4863.64,67505,229.75,906335.81,916498.38
300227,光韵达,38389.96,1330.96,32.86,23600.48,25416.92,1393.74,15275.42,12493.07,3995.01,8834.38,10464.71,6102.49
300228,富瑞特装,128769.4,2168.59,57.03,193289.5,50950.73,18977.75,154810.94,42243.92,76386.36,81492.21,74526.38,50099.03
300229,拓尔思,141474.86,286.32,9.07,68452.22,10804.67,4946.93,11465.71,54549.18,464.7,33905.21,14304.94,3148.71
300230,永利带业,94291.13,3505.75,33.6,79630.43,30674.41,1286.1,46000.48,49942.51,29624.05,26084.82,26348.69,16553.75
300231,银信科技,41934.87,0,23.53,46619.3,7434.38,509,6352.62,6499.22,1298.62,24573.52,28513.88,19660.42
300232,洲明科技,70015.86,5367.76,50.86,98067.68,27204.78,7835.6,71296.63,23861.31,45527.45,30796.31,62411.98,40797.65
300233,金城医药,119590.45,0,33.65,83824.3,71093.02,12639.46,50825.3,60627.46,14621.82,28964.9,59053.75,38664.75
300234,开尔新材,57308.11,271.89,29.41,60643.17,9751.44,5700.41,23065.39,4173.23,11531.75,32235.9,23762.77,13771.87
300235,方直科技,33114.95,0,4.51,24138.25,1866.14,312,1030.45,6258.08,568.6,1945.88,4051.78,1159.55
300236,上海新阳,88152.11,175.14,12.45,43655.68,14775.35,7697.66,10767.08,51456.15,7623.43,23794.2,17285.39,10521.03
300237,美晨科技,126562.77,-449,56.96,203424.81,34967.5,3151.37,162069.95,68664.02,99617.06,40188.35,59318.66,38916.03
300238,冠昊生物,53673.25,3506.6,12.86,30932.08,20407.38,5728.28,2922.28,12037.7,2186.31,3114.26,8663.08,1336.89
300239,东宝生物,34061.8,0,35.31,28755.52,19988.7,888.97,16605.65,5154.3,13232.22,4071.75,14225.86,11777.36
300240,飞力达,95644.56,20895.89,29.64,99772.05,27569.28,14164.87,40119.48,36884.05,1928.15,36450.8,106227.11,88884.32
300241,瑞丰光电,64626.32,45.66,48.81,66592.96,39299.65,3195.36,59292.68,25125.92,11250.35,30810.6,46257.98,38799.98
300242,明家科技,49847.85,0,42.08,35673.01,6253.33,513.35,36078.59,36972.81,4071.98,22887.6,37474.43,32002.5
300243,瑞丰高材,44290.78,0,49.73,52266.32,10684.62,5826.56,42429.44,4143.01,10739.86,20013.35,40242.85,30075.2
300244,迪安诊断,84246.95,3060.73,46.34,88268.43,12751.75,1163.03,74240.27,18487.84,11011.11,48462.12,81322.61,51680.71
300245,天玑科技,68026.6,1948.55,9.8,64791.93,9467.71,2.17,7106.71,14067.32,2900.58,19857.26,19343.86,11324.7
300246,宝莱特,41229.87,1717.73,18.74,34764.35,7406.3,5541.14,8881.46,11460.5,6112.49,6682.52,14034.98,8473.15
300247,桑乐金,67975.15,1825.07,22.6,47183.51,25546.23,7111.02,20028.03,25327.6,13670.22,8711.95,18033.22,10088
300248,新开普,52205.34,1429.29,16.2,44316.28,15467.9,1182.07,9417.63,6374.9,12969.67,17879.53,15448.1,7563.68
300249,依米康,66285.81,0,54.13,107678.65,9671.75,7877.47,59873.51,38409.76,20108.75,65602.6,32423.15,24171.13
300250,初灵信息,74118.56,1269.33,15.31,54266.36,2319.06,4943.56,12043.03,49776.48,9728.7,16684,10832.17,5393.97
300251,光线传媒,644744.56,9531.85,15.7,394820,2140.46,249.51,87027.46,282827.69,60302.8,83656.5,41412.03,27440.78
300252,金信诺,77189.11,3843.46,60.36,131123.41,24508.75,7548.24,117928.11,10295.3,25032.65,63841.98,67373.43,47552.48
300253,卫宁软件,81655.18,2592.08,33.01,68922.96,2679.75,3384.3,29394.38,4308.1,5487.91,47002.53,26414.8,11985.55
300254,仟源医药,58804.13,8134.87,41.39,31552.7,26892.18,8742.55,36419.4,29593.01,6913.82,11419.98,31263.09,10537.23
300255,常山药业,141530.16,5970.98,32.33,133558.06,39432.05,10571.61,66232.9,44444.8,68843.75,13894.95,42114.68,16004.9
300256,星星科技,281989.69,0,49.4,240767.27,93580.75,23244.13,243114.05,257579.91,71755.3,118017.9,118493.45,106466.26
300257,开山股份,329672.44,3050.71,25.65,324086.56,87753.65,20877.67,113872.5,151112.95,65501.88,71928.05,102090.95,75293.4
300258,精锻科技,121830.9,0,29.96,51654.39,80143.61,5383.83,36471.55,48561.7,14698.2,15811.44,34621.35,21178.42
300259,新天科技,80618.3,423.96,17.74,63727.61,25220.65,2974.43,15361.09,837.17,4320.25,11782.61,14018.55,7754.97
300260,新莱应材,64788.71,1560.99,34.13,65486.76,27590.52,4660.81,33880.62,39308.31,31552.55,17968.13,21250.39,16388.14
300261,雅本化学,69675.43,0,53.18,54554.9,43833.05,4187.01,60984.71,21357.03,15594.32,23216.59,32406.22,21631.05
300262,巴安水务,63379.75,1358.16,54.73,73269.93,8320.21,3285.7,67273.13,1747.46,2209.45,20463.45,31318.52,24203.4
300263,隆华节能,229247.13,893.96,37.8,225752.59,33095.95,11805.58,138983.48,143029.16,38441.01,86495.9,57146.5,42333.65
300264,佳创视讯,59598.26,1514.5,3.36,53470.28,1674.92,3348.61,1800.49,28008.55,2845.76,14683.09,6012.58,4291.18
300265,通光线缆,78794.36,0,39.26,90121.35,27736.61,6982.3,49693.05,24446.75,14544,61823.15,44349.69,31416.2
300266,兴源环境,107520.05,1507.72,29.07,80175.11,41789.8,9359.75,35401.32,40674.5,17916.15,43159.43,37591.85,26639.5
300267,尔康制药,189711.31,7655.97,33.02,145751.45,84038.75,17498.25,63032.69,11251.03,49061.26,30993.71,77932.81,33868.92
300268,万福生科,29083.68,0,14.1,5477.47,8831.95,1778.7,3008.06,37698.46,1032.1,226.99,589.09,473.56
300269,联建光电,251641.25,-54.02,19.64,123009.82,21494.74,5646.77,59056.9,165761.42,15946.75,49724.93,65347.9,41132.57
300270,中威电子,56071.3,169.14,21.25,52975.11,5492.74,1422.06,13783.2,14126.52,4332.21,31180.91,13596.29,6614
300271,华宇软件,136023.22,3627.65,35.72,131084.73,6371.35,13110.47,63303.55,48137.5,45874.42,39819.78,47010.56,24764.6
300272,开能环保,55446.55,23733.59,14.84,39201.9,19431.14,17300.57,10277.96,12317.82,6107.48,7391.45,18728.73,11200.99
300273,和佳股份,131031.72,3325.35,51.08,149354.23,4218.53,1896.57,94032.3,1899.64,9149.28,66421.06,46955.78,17395.82
300274,阳光电源,250957.8,0,53.26,475314.69,28090.6,2585.4,279836.75,100267.46,81912.65,239274.77,178369.06,136377.73
300275,梅安森,65677.52,1996.68,15.26,55173.46,14079.2,3941.38,11809.11,25836.57,6789.74,32981,6385.1,3305.8
300276,三丰智能,58283.55,1149.45,28.14,65114.6,4391.83,4389.75,21715.59,4049.15,19961.75,22170.74,15559.2,11245.67
300277,海联讯,44894.75,0,29.82,47755.98,11697.57,2955.2,18824.4,28388.05,12283.3,11242.58,14523.62,10732.08
300278,华昌达,143789.73,99.94,50.21,173413.56,23015.75,11426.07,143054.11,69120.78,49584.28,77985.57,87750.93,72662.07
300279,和晶科技,58858.6,0,47.41,54662.41,9471.24,4246,42267.01,34852.01,26045.56,10317.62,36908.73,30587.02
300280,南通锻压,62828.23,183.05,22.2,30087.23,20764.34,6116.18,17681.61,42228.34,15344.6,1831.9,12002.46,9233.83
300281,金明精机,70011.13,1762.73,27.13,50270.5,32099.6,11297.62,21254,23137.55,17604.51,13168.04,17282.49,11007.5
300282,汇冠股份,137051.77,4154.01,36.31,99731.96,32060.76,7001.68,74704.93,115420.65,20984.6,41626.81,70599.61,58457.35
300283,温州宏丰,54587.38,1602.58,34.95,49258.75,19563.96,3550.81,28783.13,15193.09,24034,16053.4,31664.01,27279.15
300284,苏交科,241190.3,13641.2,43.46,344040.13,28245.44,7515.53,187087.88,105515.88,4117.41,234673.2,87375.21,57379.94
300285,国瓷材料,74719.35,6908.18,20.29,47479.73,33901.05,6441.31,19696.07,22512.53,15827.19,21883.61,24215.9,14217.12
300286,安科瑞,49944.12,571.1,17.89,45285.45,8651.32,2223.55,10315.8,17579.09,5767.52,4268.71,13719.76,5751.56
300287,飞利信,149119.47,1768.36,40.99,180330.61,12448.5,6006.26,103248.34,62930.07,26664.86,94254.4,49329.21,29913.26
300288,朗玛信息,91454.93,625.43,18.24,42359.57,1128.41,847.09,7508.52,31146.15,51.75,7074.03,15745.1,4566.51
300289,利德曼,100867.09,14632.72,28.19,67076.8,66838.78,4290.5,40102.73,47804.48,9967.71,31896.85,29942.59,13801.9
300290,荣科科技,82188.49,936.35,18.39,90040.63,8502.11,1846.34,18682,45612.78,4734.85,41128.28,19541.71,12932.3
300291,华录百纳,367041.44,2918.4,15.51,220602.77,667.92,4980.03,67885.4,245160.22,28126.66,108926.61,87604.75,69755.68
300292,吴通通讯,196084.27,0,21.48,68996.4,6601.6,3853.48,50422.81,150688.27,11895.25,29740.2,60391.9,45437.12
300293,蓝英装备,69340.72,0,66.97,104824.75,15975.67,4653.75,138871.09,15907.65,6037.81,41433.23,23081.35,14321.65
300294,博雅生物,88358.02,7159.75,12.81,51314.7,16130.82,5528.16,13382.2,43323.76,14700.67,6636.65,22517.49,8304.37
300295,三六五网,84563.31,684.46,12.64,93270.2,1192.55,402.86,12329.96,36794.2,0,3509.51,27914.13,1580.14
300296,利亚德,116612.77,473.01,47.28,172015.09,19655.25,3187,74497.57,14242.69,49017.46,64554.25,60040.56,36786.25
300297,蓝盾股份,116588.02,792.84,43.13,118139.85,35230.37,11305.08,64567.55,44696.73,12476.87,54505.57,33017.96,18711.09
300298,三诺生物,114885.9,354.13,10.3,100807.63,20096.17,4019.03,10269.05,49900.6,5123.75,11822.15,31585.71,11028.05
300299,富春通信,127612.02,1899.29,15.82,56455.55,1611,1689.9,23017.09,80193.43,0,32310.96,13794.65,7686.93
300300,汉鼎股份,75592.2,1006.62,41.44,109634.47,8275.69,185.33,54179.03,7294.67,32141.2,40497.28,36944.03,26711.2
300301,长方照明,134039.31,10724.16,50.59,94099,103253.03,11177.33,125550.86,44966.55,42901.4,25424.85,60994.05,46674.6
300302,同有科技,51599.19,0,10.57,46850.05,8084.08,1179.03,4380.65,19303.59,4065.18,14003.3,11639.76,6818.15
300303,聚飞光电,107684.5,527.23,25.18,105339.71,35042.8,90.33,33452.7,1803.64,9177.9,33641.64,41632.2,31140.22
300304,云意电气,95801.78,0,20.69,84817.02,19945.96,1090.97,13048.11,44781.65,10294.12,14069.76,22884.57,15675.12
300305,裕兴股份,129637.97,0,3.84,92440.46,37153.94,1353.06,2443.95,72045.53,4216.46,10691.21,24644.5,18516.57
300306,远方光电,105015.76,99.95,5.15,81668.06,15130.15,4058.73,5466.5,46429.75,4780.99,236.8,8413.67,2712.65
300307,慈星股份,383289,789.42,11.31,329722.53,22192.5,18043.65,45174.75,192787.59,54957.51,38720.7,40885.28,24758
300308,中际装备,53971.01,0,17.49,29400.9,13288.25,11717.17,9440.42,23233.75,9114.87,5643.9,4307.66,3093.75
300309,吉艾科技,130140.47,3777.31,42.44,108180.76,21316.88,3306.88,98373.67,48559.3,14218.02,50344.12,8505.7,3666.93
300310,宜通世纪,69631.46,53.33,25.54,75115.93,8107.55,716.15,23436.56,20915.51,18320.57,36912.53,47693.65,36320.42
300311,任子行,46829.2,-722.05,32.06,39492.65,12462.92,106.64,14201.5,12151.87,5209.7,12984.53,11998.51,4949.74
300312,邦讯技术,79240.28,1955.81,47.61,134637.48,2626.24,2802.18,73787.65,51681.92,41545.56,70103.6,24468.35,13013.3
300313,天山生物,37819.5,6894.53,38.3,37800.55,21650.85,2324.45,23229.6,17392.35,14236.8,2369,5045.98,3056.87
300314,戴维医疗,67998.81,0,6.07,53047.48,8169.5,2906.25,4389.27,17553.43,5290.16,2399.31,10834.19,5076.91
300315,掌趣科技,416207.19,5043.26,12.07,83867.96,10497.26,12497.75,52257.53,99149.45,0,12499.03,45743.09,17016.07
300316,晶盛机电,175053.48,9369.65,17.54,138755.81,25798.63,15969.32,33100.35,31364.1,35191.05,23002.34,23741.84,14440.9
300317,珈伟股份,58087.38,2511.62,57.61,114764.72,2584.2,5002.28,72376.3,37616,44810.17,20320.38,40590.92,29848.02
300318,博晖创新,140149.84,-12150.17,36.63,52243.06,32741.49,9685.8,72383.93,89236.84,32580.88,3111.73,5760.28,1621
300319,麦捷科技,35285.96,430.17,27.55,29422.53,15223.57,81.89,12090.11,11066.76,6970.03,8331.58,10806.8,8092.17
300320,海达股份,74371.61,1743.18,27.54,68940.09,33084.37,1020.67,28217.55,6600.5,12555.55,43327.89,41140.4,30331.94
300321,同大股份,54791.57,0,23.93,31292.85,30869.35,8338.66,14509.38,28246.33,9742.45,6046.12,25442.25,19684.96
300322,硕贝德,54785.91,7669.66,39.82,43467.62,45568.55,3813.68,38470.73,4229.97,12181.21,13582.65,32352.33,24857.92
300323,华灿光电,179184.36,0,56.21,166693.95,215158.59,7573.77,122687.52,81887.2,47353.4,48753.2,43423.51,31545.52
300324,旋极信息,77017.43,6822.5,29.89,70715.72,8991.37,1216.15,35659.73,10840.7,12219.19,21766.89,32665.01,14250.09
300325,德威新材,79086.45,2129.1,58.73,138923.22,22378.84,7991.12,99261.56,11680.12,27130.94,50707.37,70388.15,60569.88
300326,凯利泰,111868.77,13083.57,18.8,52148.94,15222.75,5716.24,11095.82,51502.43,5890.41,26635.13,20398.32,5847.95
300327,中颖电子,57616.11,0,13.31,60550.91,3406.43,1884.15,8743.58,33788.46,5204.83,5952.25,20575.24,12484.58
300328,宜安科技,63432.76,0,28.8,47081.44,30768.9,2265.51,22781.82,20754.56,8944.25,14486.59,26146.93,18750.47
300329,海伦钢琴,55105.4,430.37,18.5,44797.53,19714.88,2307.51,12572.32,26056.57,17658.39,9469.17,17540.1,12515.36
300330,华虹计通,43779.9,0,27.85,48600.55,11542.82,249.28,16464.86,20028.6,6969.3,18936.95,10151.87,8360.57
300331,苏大维格,48252.25,1799.61,26.39,44341.39,19440.34,1751.04,9432.58,26583.43,7081.16,15930.65,17040.01,12350.5
300332,天壕节能,141288.69,935.07,40.08,50231.3,82786.46,37403.81,66496.4,72722.17,5094.16,22104.59,24085.76,14108.59
300333,兆日科技,82474.03,1544.56,1.93,70332.28,7493.37,81.8,1657.79,60932.9,4584.12,1372.53,9104.37,2822.87
300334,津膜科技,86271.71,2747.83,32.52,103993.93,20823.5,501.64,40406.23,32046.81,58556.5,24592.4,21373.34,15159.15
300335,迪森股份,80807.99,3843.73,20.87,50949.51,34327.44,4161.06,20220.22,29736.35,5131.75,10867.13,23280.75,16186.2
300336,新文化,252871.16,1838.65,27.02,201117.25,11659.53,61.68,88155.61,149045,53775.4,94685.43,43264.23,22516.46
300337,银邦股份,168071.02,-2.06,39.33,127784.9,88301.4,5738.06,99791.09,101970.86,51861.78,38349.78,72100.65,67609.5
300338,开元仪器,74953.71,651.84,11.41,52998.17,19626.51,4468.91,9520.2,28627.89,12837.8,19526.75,9933.6,4823.62
300339,润和软件,147430.77,3555.18,31.01,80870.81,11404.28,6955.88,34989.71,92074.84,10538.83,44675.26,46874.35,30996.01
300340,科恒股份,85963.11,-9.63,11.78,74877.65,15939.5,403.32,10928.37,51351.6,14011.92,22060.48,18449.71,17218.82
300341,麦迪电气,56971.55,0,11.64,48005.05,12192.66,1379.02,7021.11,19751.57,5383.9,10536.21,14957.22,10617.51
300342,天银机电,80743.71,2424.36,15.58,56199.63,13872.51,7858.58,14215.92,34047.3,7262.22,19575.92,27824.08,17440.98
300343,联创节能,46661.03,8042.1,79.03,89544.4,26970.84,10831.05,200599.88,22356.57,9548.67,59801.85,31363.41,28158.41
300344,太空板业,67435.86,1712.84,23.51,36152.78,29712.84,6948.57,20997.85,33510.98,17079.74,13409.95,3660.86,2455.87
300345,红宇新材,64008.21,4643.77,24.34,54548.51,17787.49,4141.56,21597.85,37874.03,5797.12,17939.17,13723.51,8403.76
